,Unnamed: 0,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,senti
0,1,".@marcelofalak en #CiudadanoComún ""Brasil está cada vez más complicado"" #Brasil #Lula #Dilma- @HoracioCabak @Diegokol @LuciaRBosch",False,0,,2016-03-15 22:09:22,False,,709864089456136192,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",delta903fm,0,False,False,,,Neutro
1,2,#timbeta Operação Lava Jato: Procurador-geral avalia se pede que STF investigue Dilma p... https://t.co/rGyB6S83tR https://t.co/zOCw1DhLV8,False,0,,2016-03-15 22:09:22,False,,709864088776486912,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",tt_timbeta1,0,False,False,,,Neutro
2,3,"RT @pedroandradetv: Dilma alega que""repudia com veemência e indignação o envolvimento do seu nome"" nessa lama. https://t.co/kKWcgIymfn �?� ~ �?�",False,0,,2016-03-15 22:09:21,False,,709864087656800256,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MBiaggi,17,True,False,,,Neutro
3,4,RT @Estadao: Dilma diz que Mercadante agiu sozinho ao procurar Delcídio https://t.co/X5unDLKYrH,False,0,,2016-03-15 22:09:21,False,,709864085991649280,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Teresoca2013,41,True,False,,,Neutro
4,5,#timbeta Operação Lava Jato: Procurador-geral avalia se pede que STF investigue Dilma p... https://t.co/vMMwR0Mt5A https://t.co/7bZZHaMDTa,False,0,,2016-03-15 22:09:20,False,,709864084317949952,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",PauloFerrVeras,0,False,False,,,Neutro
5,6,RT @cleanil: Dilma fez de tudo pra acabar com o esquema de Aécio e Cunha em Furnas. Compreendem o pedido de impeachment? https://t.co/WTNeG�?�,False,0,,2016-03-15 22:09:20,False,,709864082556514306,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mulatohc,9,True,False,,,Neutro
6,7,"RT @RevistaISTOE: Delcídio: ""Fui escalado por Dilma e Lula para barrar a Lava Jato"". https://t.co/kggKbLvZml https://t.co/ZNJMhni5mq",False,0,,2016-03-15 22:09:20,False,,709864081650483200,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fernas_fc,320,True,False,,,Neutro
7,8,RT @g1: Dilma recebe Lula no Alvorada para tratar de nomeação para ministério https://t.co/ePAMBaymUE #G1 https://t.co/y92U5vIxOo,False,0,,2016-03-15 22:09:19,False,,709864079431737344,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LeoLsalgado6807,25,True,False,,,Positivo
8,9,"RT @Karlmarxbr_Br: Citam Diretas Já e fora Collor qnd tds pediam a mesma coisa. Agora n, agora existe visível diferença entre derrubar Dilm�?�",False,0,,2016-03-15 22:09:19,False,,709864078202834944,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",_db_db,4,True,False,,,Neutro
9,10,#timbeta Operação Lava Jato: Procurador-geral avalia se pede que STF investigue Dilma p... https://t.co/Ail6EMhHLs https://t.co/RxRCc7nXiF,False,0,,2016-03-15 22:09:19,False,,709864078064246784,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",paulo4veras,0,False,False,,,Neutro
10,11,RT @Informe_Brasil: Operação Lava Jato: Procurador-geral avalia se pede que STF investigue Dilma por delação de Delcídio: Procurad... https�?�,False,0,,2016-03-15 22:09:18,False,,709864075539443712,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MMMoreira78,1,True,False,,,Neutro
11,12,#timbeta Operação Lava Jato: Procurador-geral avalia se pede que STF investigue Dilma p... https://t.co/AYDhZRrirc https://t.co/gaOARy0FxG,False,0,,2016-03-15 22:09:18,False,,709864072603250688,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",vanda4veras,0,False,False,,,Neutro
12,13,"RT @panjokermeso: Dilma é ameaça a todos eles que a condenam porque, além de fechar a torneirinha, pediu pra investigar tudo!! https://t.co�?�",False,0,,2016-03-15 22:09:16,False,,709864067133997057,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LunaMartine_,3,True,False,,,Neutro
13,14,#timbeta Operação Lava Jato: Procurador-geral avalia se pede que STF investigue Dilma p... https://t.co/g1ifE2zDxV https://t.co/GDd13690ob,False,0,,2016-03-15 22:09:16,False,,709864067070959616,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",GoreteSDV,0,False,False,,,Neutro
14,15,Deputados: Aprovem o Pedido de Impeachment da Presidente Dilma - Assine o abaixo-assinado! https://t.co/nVbWcadbva via @change_br,False,0,,2016-03-15 22:09:16,False,,709864065947082761,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Marcel_Guter,0,False,False,,,Neutro
15,16,"RT @escrivaninha: PGR isenta Dilma e Conselho da Petrobras por cláusulas lesivas em Pasadena
https://t.co/PizsmOW49b https://t.co/sRy3KVEaUq",False,0,,2016-03-15 22:09:16,False,,709864064369999872,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Alex_spa_,11,True,False,,,Neutro
16,17,RT @CarlosBolsonaro: Vaiar a Dilma é o maior programa social já inventado pelo PT: você vaia hoje e amanhã já vira elite! https://t.co/Hy15�?�,False,0,,2016-03-15 22:09:15,False,,709864062679695360,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",skullmann,60,True,False,,,Neutro
17,18,#timbeta Operação Lava Jato: Procurador-geral avalia se pede que STF investigue Dilma p... https://t.co/odCbZKpwk2 https://t.co/QP0PL2A7Aw,False,0,,2016-03-15 22:09:15,False,,709864061702307840,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",tania4veras,0,False,False,,,Neutro
18,19,"RT @furiadejusticia: Dilma trata de cubrir a Lula , dandolé un cargo ministerial? los delincuentes se protegen... https://t.co/PrYFi7eKga",False,0,,2016-03-15 22:09:15,False,,709864061643694084,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",izqrevolu,60,True,False,,,Neutro
19,20,"RT @teleSURtv: No es contra Dilma o Lula, es contra el progreso del pueblo brasileño https://t.co/fmn5VPT8X2 @ilkaolivacorado https://t.co/�?�",False,0,,2016-03-15 22:09:14,False,,709864057118048257,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",eldenunciante71,190,True,False,,,Neutro
20,21,"Isso sim é golpe! Coisa de quadrilha!
Até quando? https://t.co/knR5fTohll",False,0,,2016-03-15 22:09:14,False,,709864056916676608,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",GGaigalas,0,False,False,,,Neutro
21,22,#timbeta Operação Lava Jato: Procurador-geral avalia se pede que STF investigue Dilma p... https://t.co/5oP4CdO5ym https://t.co/rSsgbPeglR,False,0,,2016-03-15 22:09:14,False,,709864056811692032,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",timbeta_breno,0,False,False,,,Neutro
22,23,RT @Estadao: Dilma diz que Mercadante agiu sozinho ao procurar Delcídio https://t.co/X5unDLKYrH,False,0,,2016-03-15 22:09:14,False,,709864055822016512,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",malfeitos,41,True,False,,,Neutro
23,24,"@sxavierfilho @gpoli As manifestações são por Fora Dilma, Lula Preso e APOIO A MORO para LIMPAR O BRASIL.
N�?O TEMOS CORRUPTOS DE ESTIMA�?�?O!!",False,0,sxavierfilho,2016-03-15 22:09:13,False,7.098632549112791e+17,709864052953124864,384842767.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fernandoaduarte,0,False,False,,,Neutro
24,25,"RT @Po_Serra: #HouseOfCunha
Em delação, Delcídio conta como comecou a guerra entre Dilma e Eduardo Cunha�?� https://t.co/zFkaX0oeO6 https://t�?�",False,0,,2016-03-15 22:09:13,False,,709864052307173376,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Dra_Simone,57,True,False,,,Neutro
25,26,#timbeta Operação Lava Jato: Procurador-geral avalia se pede que STF investigue Dilma p... https://t.co/0XMo6LhtEI https://t.co/JnnmU4azuF,False,0,,2016-03-15 22:09:13,False,,709864051442982912,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",tt_timbeta100,0,False,False,,,Neutro
